Time,Temperature,ProcessTemperature,AgentType,AgentFlow,SampleType,CatalystType,CatalystRatio,Hydrogen,Experiment_Group
48,800,800,Air,0.05,Leather scraps,Marble dust,5.0,17.0,4
49,800,800,Air,0.05,Leather scraps,Marble dust,5.0,17.0,4
50,800,800,Air,0.05,Leather scraps,Marble dust,5.0,16.0,4
51,800,800,Air,0.05,Leather scraps,Marble dust,5.0,16.0,4
52,800,800,Air,0.05,Leather scraps,Marble dust,5.0,15.0,4
53,800,800,Air,0.05,Leather scraps,Marble dust,5.0,15.0,4
54,800,800,Air,0.05,Leather scraps,Marble dust,5.0,15.0,4
55,800,800,Air,0.05,Leather scraps,Marble dust,5.0,15.0,4
56,800,800,Air,0.05,Leather scraps,Marble dust,5.0,15.0,4
57,800,800,Air,0.05,Leather scraps,Marble dust,5.0,15.0,4
58,800,800,Air,0.05,Leather scraps,Marble dust,5.0,15.0,4
59,800,800,Air,0.05,Leather scraps,Marble dust,5.0,15.0,4
60,800,800,Air,0.05,Leather scraps,Marble dust,5.0,15.0,4
61,800,800,Air,0.05,Leather scraps,Marble dust,5.0,15.0,4
62,800,800,Air,0.05,Leather scraps,Marble dust,5.0,14.0,4
63,800,800,Air,0.05,Leather scraps,Marble dust,5.0,14.0,4
64,800,800,Air,0.05,Leather scraps,Marble dust,5.0,14.0,4
65,800,800,Air,0.05,Leather scraps,Marble dust,5.0,14.0,4
66,800,800,Air,0.05,Leather scraps,Marble dust,5.0,13.0,4
67,800,800,Air,0.05,Leather scraps,Marble dust,5.0,13.0,4
68,800,800,Air,0.05,Leather scraps,Marble dust,5.0,12.0,4
69,800,800,Air,0.05,Leather scraps,Marble dust,5.0,12.0,4
70,800,800,Air,0.05,Leather scraps,Marble dust,5.0,11.0,4
71,800,800,Air,0.05,Leather scraps,Marble dust,5.0,10.0,4
1,21,800,Air,0.05,Leather scraps,Marble dust,10.0,0.0,58
2,28,800,Air,0.05,Leather scraps,Marble dust,10.0,0.0,58
3,47,800,Air,0.05,Leather scraps,Marble dust,10.0,0.0,58
4,77,800,Air,0.05,Leather scraps,Marble dust,10.0,0.0,58
5,118,800,Air,0.05,Leather scraps,Marble dust,10.0,0.0,58
6,167,800,Air,0.05,Leather scraps,Marble dust,10.0,0.0,58
7,226,800,Air,0.05,Leather scraps,Marble dust,10.0,0.0,58
8,290,800,Air,0.05,Leather scraps,Marble dust,10.0,0.0,58
9,355,800,Air,0.05,Leather scraps,Marble dust,10.0,0.0,58
10,413,800,Air,0.05,Leather scraps,Marble dust,10.0,1.0,58
11,466,800,Air,0.05,Leather scraps,Marble dust,10.0,1.0,58
12,510,800,Air,0.05,Leather scraps,Marble dust,10.0,1.0,58
13,549,800,Air,0.05,Leather scraps,Marble dust,10.0,1.0,58
14,581,800,Air,0.05,Leather scraps,Marble dust,10.0,1.0,58
15,610,800,Air,0.05,Leather scraps,Marble dust,10.0,1.0,58
16,636,800,Air,0.05,Leather scraps,Marble dust,10.0,3.0,58
17,659,800,Air,0.05,Leather scraps,Marble dust,10.0,7.0,58
18,682,800,Air,0.05,Leather scraps,Marble dust,10.0,10.0,58
19,702,800,Air,0.05,Leather scraps,Marble dust,10.0,12.0,58
20,720,800,Air,0.05,Leather scraps,Marble dust,10.0,14.0,58
21,737,800,Air,0.05,Leather scraps,Marble dust,10.0,16.0,58
22,754,800,Air,0.05,Leather scraps,Marble dust,10.0,18.0,58
23,768,800,Air,0.05,Leather scraps,Marble dust,10.0,20.0,58
24,784,800,Air,0.05,Leather scraps,Marble dust,10.0,22.0,58
25,797,800,Air,0.05,Leather scraps,Marble dust,10.0,24.0,58
26,800,800,Air,0.05,Leather scraps,Marble dust,10.0,24.0,58
27,800,800,Air,0.05,Leather scraps,Marble dust,10.0,24.0,58
28,800,800,Air,0.05,Leather scraps,Marble dust,10.0,24.0,58
29,800,800,Air,0.05,Leather scraps,Marble dust,10.0,24.0,58
30,800,800,Air,0.05,Leather scraps,Marble dust,10.0,25.0,58
31,800,800,Air,0.05,Leather scraps,Marble dust,10.0,25.0,58
32,800,800,Air,0.05,Leather scraps,Marble dust,10.0,25.0,58
33,800,800,Air,0.05,Leather scraps,Marble dust,10.0,25.0,58
34,800,800,Air,0.05,Leather scraps,Marble dust,10.0,26.0,58
35,800,800,Air,0.05,Leather scraps,Marble dust,10.0,26.0,58
36,800,800,Air,0.05,Leather scraps,Marble dust,10.0,25.0,58
37,800,800,Air,0.05,Leather scraps,Marble dust,10.0,24.0,58
38,800,800,Air,0.05,Leather scraps,Marble dust,10.0,23.0,58
39,800,800,Air,0.05,Leather scraps,Marble dust,10.0,22.0,58
40,800,800,Air,0.05,Leather scraps,Marble dust,10.0,22.0,58
41,800,800,Air,0.05,Leather scraps,Marble dust,10.0,22.0,58
42,800,800,Air,0.05,Leather scraps,Marble dust,10.0,23.0,58
43,800,800,Air,0.05,Leather scraps,Marble dust,10.0,25.0,58
44,800,800,Air,0.05,Leather scraps,Marble dust,10.0,25.0,58
45,800,800,Air,0.05,Leather scraps,Marble dust,10.0,24.0,58
46,800,800,Air,0.05,Leather scraps,Marble dust,10.0,24.0,58
47,800,800,Air,0.05,Leather scraps,Marble dust,10.0,23.0,58
48,800,800,Air,0.05,Leather scraps,Marble dust,10.0,23.0,58
49,800,800,Air,0.05,Leather scraps,Marble dust,10.0,23.0,58
50,800,800,Air,0.05,Leather scraps,Marble dust,10.0,22.0,58
51,800,800,Air,0.05,Leather scraps,Marble dust,10.0,21.0,58
52,800,800,Air,0.05,Leather scraps,Marble dust,10.0,20.0,58
53,800,800,Air,0.05,Leather scraps,Marble dust,10.0,20.0,58
54,800,800,Air,0.05,Leather scraps,Marble dust,10.0,20.0,58
55,800,800,Air,0.05,Leather scraps,Marble dust,10.0,20.0,58
56,800,800,Air,0.05,Leather scraps,Marble dust,10.0,19.0,58
57,800,800,Air,0.05,Leather scraps,Marble dust,10.0,18.0,58
58,800,800,Air,0.05,Leather scraps,Marble dust,10.0,18.0,58
59,800,800,Air,0.05,Leather scraps,Marble dust,10.0,17.0,58
60,800,800,Air,0.05,Leather scraps,Marble dust,10.0,17.0,58
61,800,800,Air,0.05,Leather scraps,Marble dust,10.0,17.0,58
62,800,800,Air,0.05,Leather scraps,Marble dust,10.0,16.0,58
63,800,800,Air,0.05,Leather scraps,Marble dust,10.0,16.0,58
64,800,800,Air,0.05,Leather scraps,Marble dust,10.0,15.0,58
65,800,800,Air,0.05,Leather scraps,Marble dust,10.0,15.0,58
66,800,800,Air,0.05,Leather scraps,Marble dust,10.0,15.0,58
67,800,800,Air,0.05,Leather scraps,Marble dust,10.0,15.0,58
68,800,800,Air,0.05,Leather scraps,Marble dust,10.0,15.0,58
69,800,800,Air,0.05,Leather scraps,Marble dust,10.0,14.0,58
70,800,800,Air,0.05,Leather scraps,Marble dust,10.0,14.0,58
71,800,800,Air,0.05,Leather scraps,Marble dust,10.0,14.0,58
72,800,800,Air,0.05,Leather scraps,Marble dust,10.0,14.0,58
73,800,800,Air,0.05,Leather scraps,Marble dust,10.0,14.0,58
1,21,800,Air,0.05,Leather scraps,Marble dust,15.0,0.0,29
2,28,800,Air,0.05,Leather scraps,Marble dust,15.0,0.0,29
3,47,800,Air,0.05,Leather scraps,Marble dust,15.0,0.0,29
4,77,800,Air,0.05,Leather scraps,Marble dust,15.0,0.0,29
5,118,800,Air,0.05,Leather scraps,Marble dust,15.0,0.0,29
6,167,800,Air,0.05,Leather scraps,Marble dust,15.0,0.0,29
7,226,800,Air,0.05,Leather scraps,Marble dust,15.0,0.0,29
8,290,800,Air,0.05,Leather scraps,Marble dust,15.0,0.0,29
9,355,800,Air,0.05,Leather scraps,Marble dust,15.0,1.0,29
10,413,800,Air,0.05,Leather scraps,Marble dust,15.0,1.0,29
11,466,800,Air,0.05,Leather scraps,Marble dust,15.0,1.0,29
12,510,800,Air,0.05,Leather scraps,Marble dust,15.0,1.0,29
13,549,800,Air,0.05,Leather scraps,Marble dust,15.0,1.0,29
14,581,800,Air,0.05,Leather scraps,Marble dust,15.0,1.0,29
15,610,800,Air,0.05,Leather scraps,Marble dust,15.0,2.0,29
16,636,800,Air,0.05,Leather scraps,Marble dust,15.0,5.0,29
17,659,800,Air,0.05,Leather scraps,Marble dust,15.0,9.0,29
18,682,800,Air,0.05,Leather scraps,Marble dust,15.0,15.0,29
19,702,800,Air,0.05,Leather scraps,Marble dust,15.0,21.0,29
20,720,800,Air,0.05,Leather scraps,Marble dust,15.0,22.0,29
21,737,800,Air,0.05,Leather scraps,Marble dust,15.0,25.0,29
22,754,800,Air,0.05,Leather scraps,Marble dust,15.0,25.0,29
23,768,800,Air,0.05,Leather scraps,Marble dust,15.0,25.0,29
24,784,800,Air,0.05,Leather scraps,Marble dust,15.0,24.0,29
25,797,800,Air,0.05,Leather scraps,Marble dust,15.0,24.0,29
26,800,800,Air,0.05,Leather scraps,Marble dust,15.0,24.0,29
27,800,800,Air,0.05,Leather scraps,Marble dust,15.0,23.0,29
28,800,800,Air,0.05,Leather scraps,Marble dust,15.0,22.0,29
29,800,800,Air,0.05,Leather scraps,Marble dust,15.0,21.0,29
30,800,800,Air,0.05,Leather scraps,Marble dust,15.0,21.0,29
31,800,800,Air,0.05,Leather scraps,Marble dust,15.0,21.0,29
32,800,800,Air,0.05,Leather scraps,Marble dust,15.0,20.0,29
33,800,800,Air,0.05,Leather scraps,Marble dust,15.0,20.0,29
34,800,800,Air,0.05,Leather scraps,Marble dust,15.0,20.0,29
35,800,800,Air,0.05,Leather scraps,Marble dust,15.0,20.0,29
36,800,800,Air,0.05,Leather scraps,Marble dust,15.0,19.0,29
37,800,800,Air,0.05,Leather scraps,Marble dust,15.0,19.0,29
38,800,800,Air,0.05,Leather scraps,Marble dust,15.0,19.0,29
39,800,800,Air,0.05,Leather scraps,Marble dust,15.0,19.0,29
40,800,800,Air,0.05,Leather scraps,Marble dust,15.0,19.0,29
41,800,800,Air,0.05,Leather scraps,Marble dust,15.0,19.0,29
42,800,800,Air,0.05,Leather scraps,Marble dust,15.0,19.0,29
43,800,800,Air,0.05,Leather scraps,Marble dust,15.0,19.0,29
44,800,800,Air,0.05,Leather scraps,Marble dust,15.0,19.0,29
45,800,800,Air,0.05,Leather scraps,Marble dust,15.0,19.0,29
46,800,800,Air,0.05,Leather scraps,Marble dust,15.0,19.0,29
47,800,800,Air,0.05,Leather scraps,Marble dust,15.0,19.0,29
48,800,800,Air,0.05,Leather scraps,Marble dust,15.0,19.0,29
49,800,800,Air,0.05,Leather scraps,Marble dust,15.0,18.0,29
50,800,800,Air,0.05,Leather scraps,Marble dust,15.0,18.0,29
51,800,800,Air,0.05,Leather scraps,Marble dust,15.0,18.0,29
52,800,800,Air,0.05,Leather scraps,Marble dust,15.0,17.0,29
53,800,800,Air,0.05,Leather scraps,Marble dust,15.0,17.0,29
54,800,800,Air,0.05,Leather scraps,Marble dust,15.0,17.0,29
55,800,800,Air,0.05,Leather scraps,Marble dust,15.0,16.0,29
56,800,800,Air,0.05,Leather scraps,Marble dust,15.0,16.0,29
57,800,800,Air,0.05,Leather scraps,Marble dust,15.0,16.0,29
58,800,800,Air,0.05,Leather scraps,Marble dust,15.0,15.0,29
59,800,800,Air,0.05,Leather scraps,Marble dust,15.0,15.0,29
60,800,800,Air,0.05,Leather scraps,Marble dust,15.0,15.0,29
61,800,800,Air,0.05,Leather scraps,Marble dust,15.0,14.0,29
62,800,800,Air,0.05,Leather scraps,Marble dust,15.0,14.0,29
63,800,800,Air,0.05,Leather scraps,Marble dust,15.0,14.0,29
64,800,800,Air,0.05,Leather scraps,Marble dust,15.0,14.0,29
1,21,800,Air,0.05,Leather scraps,No Catalyst,0.0,0.0,35
2,28,800,Air,0.05,Leather scraps,No Catalyst,0.0,0.0,35
3,47,800,Air,0.05,Leather scraps,No Catalyst,0.0,0.0,35
4,77,800,Air,0.05,Leather scraps,No Catalyst,0.0,0.0,35
5,118,800,Air,0.05,Leather scraps,No Catalyst,0.0,0.0,35
6,167,800,Air,0.05,Leather scraps,No Catalyst,0.0,0.0,35
7,226,800,Air,0.05,Leather scraps,No Catalyst,0.0,0.0,35
8,290,800,Air,0.05,Leather scraps,No Catalyst,0.0,1.0,35
9,355,800,Air,0.05,Leather scraps,No Catalyst,0.0,1.0,35
10,413,800,Air,0.05,Leather scraps,No Catalyst,0.0,1.0,35
11,466,800,Air,0.05,Leather scraps,No Catalyst,0.0,1.0,35
12,510,800,Air,0.05,Leather scraps,No Catalyst,0.0,1.0,35
13,549,800,Air,0.05,Leather scraps,No Catalyst,0.0,1.0,35
14,581,800,Air,0.05,Leather scraps,No Catalyst,0.0,1.0,35
15,610,800,Air,0.05,Leather scraps,No Catalyst,0.0,2.0,35
16,636,800,Air,0.05,Leather scraps,No Catalyst,0.0,2.0,35
17,659,800,Air,0.05,Leather scraps,No Catalyst,0.0,4.0,35
18,682,800,Air,0.05,Leather scraps,No Catalyst,0.0,8.0,35
19,702,800,Air,0.05,Leather scraps,No Catalyst,0.0,12.0,35
20,720,800,Air,0.05,Leather scraps,No Catalyst,0.0,19.0,35
21,737,800,Air,0.05,Leather scraps,No Catalyst,0.0,24.0,35
22,754,800,Air,0.05,Leather scraps,No Catalyst,0.0,27.0,35
23,768,800,Air,0.05,Leather scraps,No Catalyst,0.0,28.0,35
24,784,800,Air,0.05,Leather scraps,No Catalyst,0.0,29.0,35
25,797,800,Air,0.05,Leather scraps,No Catalyst,0.0,29.0,35
26,800,800,Air,0.05,Leather scraps,No Catalyst,0.0,30.0,35
27,800,800,Air,0.05,Leather scraps,No Catalyst,0.0,30.0,35
28,800,800,Air,0.05,Leather scraps,No Catalyst,0.0,32.0,35
29,800,800,Air,0.05,Leather scraps,No Catalyst,0.0,34.0,35
30,800,800,Air,0.05,Leather scraps,No Catalyst,0.0,33.0,35
31,800,800,Air,0.05,Leather scraps,No Catalyst,0.0,31.0,35
32,800,800,Air,0.05,Leather scraps,No Catalyst,0.0,33.0,35
33,800,800,Air,0.05,Leather scraps,No Catalyst,0.0,30.0,35
34,800,800,Air,0.05,Leather scraps,No Catalyst,0.0,27.0,35
35,800,800,Air,0.05,Leather scraps,No Catalyst,0.0,27.0,35
36,800,800,Air,0.05,Leather scraps,No Catalyst,0.0,22.0,35
37,800,800,Air,0.05,Leather scraps,No Catalyst,0.0,20.0,35
38,800,800,Air,0.05,Leather scraps,No Catalyst,0.0,19.0,35
39,800,800,Air,0.05,Leather scraps,No Catalyst,0.0,17.0,35
40,800,800,Air,0.05,Leather scraps,No Catalyst,0.0,15.0,35
41,800,800,Air,0.05,Leather scraps,No Catalyst,0.0,14.0,35
42,800,800,Air,0.05,Leather scraps,No Catalyst,0.0,13.0,35
43,800,800,Air,0.05,Leather scraps,No Catalyst,0.0,13.0,35
44,800,800,Air,0.05,Leather scraps,No Catalyst,0.0,13.0,35
45,800,800,Air,0.05,Leather scraps,No Catalyst,0.0,13.0,35
46,800,800,Air,0.05,Leather scraps,No Catalyst,0.0,12.0,35
47,800,800,Air,0.05,Leather scraps,No Catalyst,0.0,12.0,35
1,21,800,Air,0.05,TWTS,Marble dust,5.0,0.0,40
2,28,800,Air,0.05,TWTS,Marble dust,5.0,0.0,40
3,47,800,Air,0.05,TWTS,Marble dust,5.0,0.0,40
4,77,800,Air,0.05,TWTS,Marble dust,5.0,0.0,40
5,118,800,Air,0.05,TWTS,Marble dust,5.0,0.0,40
6,167,800,Air,0.05,TWTS,Marble dust,5.0,0.0,40
7,226,800,Air,0.05,TWTS,Marble dust,5.0,0.0,40
8,290,800,Air,0.05,TWTS,Marble dust,5.0,0.0,40
9,355,800,Air,0.05,TWTS,Marble dust,5.0,0.0,40
10,413,800,Air,0.05,TWTS,Marble dust,5.0,0.0,40
11,466,800,Air,0.05,TWTS,Marble dust,5.0,0.0,40
12,510,800,Air,0.05,TWTS,Marble dust,5.0,0.0,40
13,549,800,Air,0.05,TWTS,Marble dust,5.0,1.0,40
14,581,800,Air,0.05,TWTS,Marble dust,5.0,1.0,40
15,610,800,Air,0.05,TWTS,Marble dust,5.0,1.0,40
16,636,800,Air,0.05,TWTS,Marble dust,5.0,1.0,40
17,659,800,Air,0.05,TWTS,Marble dust,5.0,1.0,40
18,682,800,Air,0.05,TWTS,Marble dust,5.0,2.0,40
19,702,800,Air,0.05,TWTS,Marble dust,5.0,2.0,40
20,720,800,Air,0.05,TWTS,Marble dust,5.0,3.0,40
21,737,800,Air,0.05,TWTS,Marble dust,5.0,5.0,40
22,754,800,Air,0.05,TWTS,Marble dust,5.0,7.0,40
23,768,800,Air,0.05,TWTS,Marble dust,5.0,11.0,40
24,784,800,Air,0.05,TWTS,Marble dust,5.0,15.0,40
25,797,800,Air,0.05,TWTS,Marble dust,5.0,18.0,40
26,800,800,Air,0.05,TWTS,Marble dust,5.0,21.0,40
27,800,800,Air,0.05,TWTS,Marble dust,5.0,23.0,40
28,800,800,Air,0.05,TWTS,Marble dust,5.0,24.0,40
29,800,800,Air,0.05,TWTS,Marble dust,5.0,24.0,40
30,800,800,Air,0.05,TWTS,Marble dust,5.0,24.0,40
31,800,800,Air,0.05,TWTS,Marble dust,5.0,24.0,40
32,800,800,Air,0.05,TWTS,Marble dust,5.0,23.0,40
33,800,800,Air,0.05,TWTS,Marble dust,5.0,23.0,40
34,800,800,Air,0.05,TWTS,Marble dust,5.0,23.0,40
35,800,800,Air,0.05,TWTS,Marble dust,5.0,24.0,40
36,800,800,Air,0.05,TWTS,Marble dust,5.0,25.0,40
37,800,800,Air,0.05,TWTS,Marble dust,5.0,25.0,40
38,800,800,Air,0.05,TWTS,Marble dust,5.0,25.0,40
39,800,800,Air,0.05,TWTS,Marble dust,5.0,25.0,40
40,800,800,Air,0.05,TWTS,Marble dust,5.0,25.0,40
41,800,800,Air,0.05,TWTS,Marble dust,5.0,24.0,40
42,800,800,Air,0.05,TWTS,Marble dust,5.0,23.0,40
43,800,800,Air,0.05,TWTS,Marble dust,5.0,22.0,40
44,800,800,Air,0.05,TWTS,Marble dust,5.0,21.0,40
45,800,800,Air,0.05,TWTS,Marble dust,5.0,19.0,40
46,800,800,Air,0.05,TWTS,Marble dust,5.0,18.0,40
47,800,800,Air,0.05,TWTS,Marble dust,5.0,17.0,40
48,800,800,Air,0.05,TWTS,Marble dust,5.0,16.0,40
49,800,800,Air,0.05,TWTS,Marble dust,5.0,15.0,40
50,800,800,Air,0.05,TWTS,Marble dust,5.0,15.0,40
51,800,800,Air,0.05,TWTS,Marble dust,5.0,14.0,40
52,800,800,Air,0.05,TWTS,Marble dust,5.0,12.0,40
1,21,800,Air,0.05,TWTS,Marble dust,10.0,0.0,49
2,28,800,Air,0.05,TWTS,Marble dust,10.0,0.0,49
3,47,800,Air,0.05,TWTS,Marble dust,10.0,0.0,49
4,77,800,Air,0.05,TWTS,Marble dust,10.0,0.0,49
5,118,800,Air,0.05,TWTS,Marble dust,10.0,0.0,49
6,167,800,Air,0.05,TWTS,Marble dust,10.0,0.0,49
7,226,800,Air,0.05,TWTS,Marble dust,10.0,0.0,49
8,290,800,Air,0.05,TWTS,Marble dust,10.0,0.0,49
9,355,800,Air,0.05,TWTS,Marble dust,10.0,1.0,49
10,413,800,Air,0.05,TWTS,Marble dust,10.0,1.0,49
11,466,800,Air,0.05,TWTS,Marble dust,10.0,1.0,49
12,510,800,Air,0.05,TWTS,Marble dust,10.0,1.0,49
13,549,800,Air,0.05,TWTS,Marble dust,10.0,1.0,49
14,581,800,Air,0.05,TWTS,Marble dust,10.0,1.0,49
15,610,800,Air,0.05,TWTS,Marble dust,10.0,1.0,49
16,636,800,Air,0.05,TWTS,Marble dust,10.0,1.0,49
17,659,800,Air,0.05,TWTS,Marble dust,10.0,1.0,49
18,682,800,Air,0.05,TWTS,Marble dust,10.0,2.0,49
19,702,800,Air,0.05,TWTS,Marble dust,10.0,2.0,49
20,720,800,Air,0.05,TWTS,Marble dust,10.0,3.0,49
21,737,800,Air,0.05,TWTS,Marble dust,10.0,5.0,49
22,754,800,Air,0.05,TWTS,Marble dust,10.0,7.0,49
23,768,800,Air,0.05,TWTS,Marble dust,10.0,11.0,49
24,784,800,Air,0.05,TWTS,Marble dust,10.0,14.0,49
25,797,800,Air,0.05,TWTS,Marble dust,10.0,17.0,49
26,800,800,Air,0.05,TWTS,Marble dust,10.0,19.0,49
27,800,800,Air,0.05,TWTS,Marble dust,10.0,20.0,49
28,800,800,Air,0.05,TWTS,Marble dust,10.0,20.0,49
29,800,800,Air,0.05,TWTS,Marble dust,10.0,17.0,49
30,800,800,Air,0.05,TWTS,Marble dust,10.0,24.0,49
31,800,800,Air,0.05,TWTS,Marble dust,10.0,24.0,49
32,800,800,Air,0.05,TWTS,Marble dust,10.0,24.0,49
33,800,800,Air,0.05,TWTS,Marble dust,10.0,24.0,49
34,800,800,Air,0.05,TWTS,Marble dust,10.0,24.0,49
35,800,800,Air,0.05,TWTS,Marble dust,10.0,24.0,49
36,800,800,Air,0.05,TWTS,Marble dust,10.0,24.0,49
37,800,800,Air,0.05,TWTS,Marble dust,10.0,24.0,49
38,800,800,Air,0.05,TWTS,Marble dust,10.0,23.0,49
39,800,800,Air,0.05,TWTS,Marble dust,10.0,22.0,49
40,800,800,Air,0.05,TWTS,Marble dust,10.0,21.0,49
41,800,800,Air,0.05,TWTS,Marble dust,10.0,19.0,49
42,800,800,Air,0.05,TWTS,Marble dust,10.0,18.0,49
43,800,800,Air,0.05,TWTS,Marble dust,10.0,17.0,49
44,800,800,Air,0.05,TWTS,Marble dust,10.0,17.0,49
45,800,800,Air,0.05,TWTS,Marble dust,10.0,17.0,49
46,800,800,Air,0.05,TWTS,Marble dust,10.0,17.0,49
47,800,800,Air,0.05,TWTS,Marble dust,10.0,16.0,49
48,800,800,Air,0.05,TWTS,Marble dust,10.0,16.0,49
49,800,800,Air,0.05,TWTS,Marble dust,10.0,16.0,49
50,800,800,Air,0.05,TWTS,Marble dust,10.0,16.0,49
51,800,800,Air,0.05,TWTS,Marble dust,10.0,15.0,49
52,800,800,Air,0.05,TWTS,Marble dust,10.0,15.0,49
53,800,800,Air,0.05,TWTS,Marble dust,10.0,15.0,49
54,800,800,Air,0.05,TWTS,Marble dust,10.0,14.0,49
55,800,800,Air,0.05,TWTS,Marble dust,10.0,13.0,49
1,21,800,Air,0.05,TWTS,Marble dust,15.0,0.0,57
2,28,800,Air,0.05,TWTS,Marble dust,15.0,0.0,57
3,47,800,Air,0.05,TWTS,Marble dust,15.0,0.0,57
4,77,800,Air,0.05,TWTS,Marble dust,15.0,0.0,57
5,118,800,Air,0.05,TWTS,Marble dust,15.0,0.0,57
6,167,800,Air,0.05,TWTS,Marble dust,15.0,0.0,57
7,226,800,Air,0.05,TWTS,Marble dust,15.0,0.0,57
8,290,800,Air,0.05,TWTS,Marble dust,15.0,0.0,57
9,355,800,Air,0.05,TWTS,Marble dust,15.0,0.0,57
10,413,800,Air,0.05,TWTS,Marble dust,15.0,0.0,57
11,466,800,Air,0.05,TWTS,Marble dust,15.0,0.0,57
12,510,800,Air,0.05,TWTS,Marble dust,15.0,0.0,57
13,549,800,Air,0.05,TWTS,Marble dust,15.0,1.0,57
14,581,800,Air,0.05,TWTS,Marble dust,15.0,1.0,57
15,610,800,Air,0.05,TWTS,Marble dust,15.0,1.0,57
16,636,800,Air,0.05,TWTS,Marble dust,15.0,1.0,57
17,659,800,Air,0.05,TWTS,Marble dust,15.0,2.0,57
18,682,800,Air,0.05,TWTS,Marble dust,15.0,2.0,57
19,702,800,Air,0.05,TWTS,Marble dust,15.0,2.0,57
20,720,800,Air,0.05,TWTS,Marble dust,15.0,4.0,57
21,737,800,Air,0.05,TWTS,Marble dust,15.0,6.0,57
22,754,800,Air,0.05,TWTS,Marble dust,15.0,8.0,57
23,768,800,Air,0.05,TWTS,Marble dust,15.0,11.0,57
24,784,800,Air,0.05,TWTS,Marble dust,15.0,14.0,57
25,797,800,Air,0.05,TWTS,Marble dust,15.0,17.0,57
26,800,800,Air,0.05,TWTS,Marble dust,15.0,19.0,57
27,800,800,Air,0.05,TWTS,Marble dust,15.0,21.0,57
28,800,800,Air,0.05,TWTS,Marble dust,15.0,23.0,57
29,800,800,Air,0.05,TWTS,Marble dust,15.0,25.0,57
30,800,800,Air,0.05,TWTS,Marble dust,15.0,25.0,57
31,800,800,Air,0.05,TWTS,Marble dust,15.0,25.0,57
32,800,800,Air,0.05,TWTS,Marble dust,15.0,24.0,57
33,800,800,Air,0.05,TWTS,Marble dust,15.0,25.0,57
34,800,800,Air,0.05,TWTS,Marble dust,15.0,26.0,57
35,800,800,Air,0.05,TWTS,Marble dust,15.0,27.0,57
36,800,800,Air,0.05,TWTS,Marble dust,15.0,27.0,57
37,800,800,Air,0.05,TWTS,Marble dust,15.0,26.0,57
38,800,800,Air,0.05,TWTS,Marble dust,15.0,26.0,57
39,800,800,Air,0.05,TWTS,Marble dust,15.0,26.0,57
40,800,800,Air,0.05,TWTS,Marble dust,15.0,26.0,57
41,800,800,Air,0.05,TWTS,Marble dust,15.0,25.0,57
42,800,800,Air,0.05,TWTS,Marble dust,15.0,24.0,57
43,800,800,Air,0.05,TWTS,Marble dust,15.0,19.46,57
44,800,800,Air,0.05,TWTS,Marble dust,15.0,21.21,57
45,800,800,Air,0.05,TWTS,Marble dust,15.0,22.83,57
46,800,800,Air,0.05,TWTS,Marble dust,15.0,24.27,57
47,800,800,Air,0.05,TWTS,Marble dust,15.0,25.25,57
48,800,800,Air,0.05,TWTS,Marble dust,15.0,26.14,57
49,800,800,Air,0.05,TWTS,Marble dust,15.0,26.98,57
50,800,800,Air,0.05,TWTS,Marble dust,15.0,27.43,57
51,800,800,Air,0.05,TWTS,Marble dust,15.0,27.63,57
52,800,800,Air,0.05,TWTS,Marble dust,15.0,27.58,57
53,800,800,Air,0.05,TWTS,Marble dust,15.0,27.27,57
54,800,800,Air,0.05,TWTS,Marble dust,15.0,26.4,57
55,800,800,Air,0.05,TWTS,Marble dust,15.0,24.24,57
56,800,800,Air,0.05,TWTS,Marble dust,15.0,20.87,57
57,800,800,Air,0.05,TWTS,Marble dust,15.0,15.37,57
58,800,800,Air,0.05,TWTS,Marble dust,15.0,12.17,57
59,800,800,Air,0.05,TWTS,Marble dust,15.0,11.05,57
60,800,800,Air,0.05,TWTS,Marble dust,15.0,10.57,57
61,800,800,Air,0.05,TWTS,Marble dust,15.0,9.42,57
62,800,800,Air,0.05,TWTS,Marble dust,15.0,8.83,57
1,21,800,Air,0.05,TWTS,Marble dust,20.0,0.0,51
2,28,800,Air,0.05,TWTS,Marble dust,20.0,0.0,51
3,47,800,Air,0.05,TWTS,Marble dust,20.0,0.0,51
4,77,800,Air,0.05,TWTS,Marble dust,20.0,0.0,51
5,118,800,Air,0.05,TWTS,Marble dust,20.0,0.0,51
6,167,800,Air,0.05,TWTS,Marble dust,20.0,0.0,51
7,226,800,Air,0.05,TWTS,Marble dust,20.0,0.0,51
8,290,800,Air,0.05,TWTS,Marble dust,20.0,0.0,51
9,355,800,Air,0.05,TWTS,Marble dust,20.0,0.0,51
10,413,800,Air,0.05,TWTS,Marble dust,20.0,0.0,51
11,466,800,Air,0.05,TWTS,Marble dust,20.0,1.0,51
12,510,800,Air,0.05,TWTS,Marble dust,20.0,1.0,51
13,549,800,Air,0.05,TWTS,Marble dust,20.0,1.0,51
14,581,800,Air,0.05,TWTS,Marble dust,20.0,1.0,51
15,610,800,Air,0.05,TWTS,Marble dust,20.0,1.0,51
16,636,800,Air,0.05,TWTS,Marble dust,20.0,2.0,51
17,659,800,Air,0.05,TWTS,Marble dust,20.0,2.0,51
18,682,800,Air,0.05,TWTS,Marble dust,20.0,3.0,51
19,702,800,Air,0.05,TWTS,Marble dust,20.0,5.0,51
