Time;Temperature;ProcessTemperature;AgentType;AgentFlow;SampleType;CatalystType;CatalystRatio;Hydrogen
16;636;900;Air;0.05;Leather scraps ;No Catalyst;0;2
17;659;900;Air;0.05;Leather scraps ;No Catalyst;0;3
18;682;900;Air;0.05;Leather scraps ;No Catalyst;0;6
19;702;900;Air;0.05;Leather scraps ;No Catalyst;0;9
20;720;900;Air;0.05;Leather scraps ;No Catalyst;0;13
21;737;900;Air;0.05;Leather scraps ;No Catalyst;0;17
22;754;900;Air;0.05;Leather scraps ;No Catalyst;0;20
23;768;900;Air;0.05;Leather scraps ;No Catalyst;0;23
24;784;900;Air;0.05;Leather scraps ;No Catalyst;0;24
25;797;900;Air;0.05;Leather scraps ;No Catalyst;0;26
26;800;900;Air;0.05;Leather scraps ;No Catalyst;0;25
27;810;900;Air;0.05;Leather scraps ;No Catalyst;0;27
28;823;900;Air;0.05;Leather scraps ;No Catalyst;0;27
29;835;900;Air;0.05;Leather scraps ;No Catalyst;0;25
30;847;900;Air;0.05;Leather scraps ;No Catalyst;0;24
31;859;900;Air;0.05;Leather scraps ;No Catalyst;0;22
32;869;900;Air;0.05;Leather scraps ;No Catalyst;0;20
33;879;900;Air;0.05;Leather scraps ;No Catalyst;0;18
34;889;900;Air;0.05;Leather scraps ;No Catalyst;0;16
35;900;900;Air;0.05;Leather scraps ;No Catalyst;0;14
36;900;900;Air;0.05;Leather scraps ;No Catalyst;0;13
37;900;900;Air;0.05;Leather scraps ;No Catalyst;0;12
38;900;900;Air;0.05;Leather scraps ;No Catalyst;0;10
39;900;900;Air;0.05;Leather scraps ;No Catalyst;0;8
40;900;900;Air;0.05;Leather scraps ;No Catalyst;0;7
41;900;900;Air;0.05;Leather scraps ;No Catalyst;0;6
42;900;900;Air;0.05;Leather scraps ;No Catalyst;0;6
43;900;900;Air;0.05;Leather scraps ;No Catalyst;0;6
44;900;900;Air;0.05;Leather scraps ;No Catalyst;0;5
45;900;900;Air;0.05;Leather scraps ;No Catalyst;0;5
1;6;1000;Air;0.05;Leather scraps ;No Catalyst;0;0
2;9;1000;Air;0.05;Leather scraps ;No Catalyst;0;0
3;12;1000;Air;0.05;Leather scraps ;No Catalyst;0;0
4;15;1000;Air;0.05;Leather scraps ;No Catalyst;0;0
5;18;1000;Air;0.05;Leather scraps ;No Catalyst;0;0
6;28;1000;Air;0.05;Leather scraps ;No Catalyst;0;0
7;47;1000;Air;0.05;Leather scraps ;No Catalyst;0;0
8;77;1000;Air;0.05;Leather scraps ;No Catalyst;0;0
9;118;1000;Air;0.05;Leather scraps ;No Catalyst;0;1
10;167;1000;Air;0.05;Leather scraps ;No Catalyst;0;1
11;226;1000;Air;0.05;Leather scraps ;No Catalyst;0;1
12;290;1000;Air;0.05;Leather scraps ;No Catalyst;0;1
13;355;1000;Air;0.05;Leather scraps ;No Catalyst;0;1
14;413;1000;Air;0.05;Leather scraps ;No Catalyst;0;1
15;466;1000;Air;0.05;Leather scraps ;No Catalyst;0;1
16;510;1000;Air;0.05;Leather scraps ;No Catalyst;0;2
17;549;1000;Air;0.05;Leather scraps ;No Catalyst;0;3
18;581;1000;Air;0.05;Leather scraps ;No Catalyst;0;6
19;610;1000;Air;0.05;Leather scraps ;No Catalyst;0;11
20;636;1000;Air;0.05;Leather scraps ;No Catalyst;0;16
21;659;1000;Air;0.05;Leather scraps ;No Catalyst;0;25
22;682;1000;Air;0.05;Leather scraps ;No Catalyst;0;30
23;702;1000;Air;0.05;Leather scraps ;No Catalyst;0;33
24;720;1000;Air;0.05;Leather scraps ;No Catalyst;0;32
25;737;1000;Air;0.05;Leather scraps ;No Catalyst;0;30
26;754;1000;Air;0.05;Leather scraps ;No Catalyst;0;29
27;768;1000;Air;0.05;Leather scraps ;No Catalyst;0;28
28;784;1000;Air;0.05;Leather scraps ;No Catalyst;0;27
29;797;1000;Air;0.05;Leather scraps ;No Catalyst;0;26
30;810;1000;Air;0.05;Leather scraps ;No Catalyst;0;25
31;823;1000;Air;0.05;Leather scraps ;No Catalyst;0;23
32;835;1000;Air;0.05;Leather scraps ;No Catalyst;0;20
33;847;1000;Air;0.05;Leather scraps ;No Catalyst;0;18
34;859;1000;Air;0.05;Leather scraps ;No Catalyst;0;16
35;869;1000;Air;0.05;Leather scraps ;No Catalyst;0;15
36;879;1000;Air;0.05;Leather scraps ;No Catalyst;0;13
37;889;1000;Air;0.05;Leather scraps ;No Catalyst;0;13
38;900;1000;Air;0.05;Leather scraps ;No Catalyst;0;12
39;915;1000;Air;0.05;Leather scraps ;No Catalyst;0;11
40;930;1000;Air;0.05;Leather scraps ;No Catalyst;0;11
41;945;1000;Air;0.05;Leather scraps ;No Catalyst;0;10
42;960;1000;Air;0.05;Leather scraps ;No Catalyst;0;9
43;975;1000;Air;0.05;Leather scraps ;No Catalyst;0;9
44;985;1000;Air;0.05;Leather scraps ;No Catalyst;0;9
45;995;1000;Air;0.05;Leather scraps ;No Catalyst;0;8
46;1000;1000;Air;0.05;Leather scraps ;No Catalyst;0;8
47;1000;1000;Air;0.05;Leather scraps ;No Catalyst;0;8
48;1000;1000;Air;0.05;Leather scraps ;No Catalyst;0;8
49;1000;1000;Air;0.05;Leather scraps ;No Catalyst;0;8
50;1000;1000;Air;0.05;Leather scraps ;No Catalyst;0;8
51;1000;1000;Air;0.05;Leather scraps ;No Catalyst;0;8
52;1000;1000;Air;0.05;Leather scraps ;No Catalyst;0;8
53;1000;1000;Air;0.05;Leather scraps ;No Catalyst;0;8
54;1000;1000;Air;0.05;Leather scraps ;No Catalyst;0;8
55;1000;1000;Air;0.05;Leather scraps ;No Catalyst;0;8
1;21;800;Air;0.1;Leather scraps ;No Catalyst;0;0
2;28;800;Air;0.1;Leather scraps ;No Catalyst;0;0
3;47;800;Air;0.1;Leather scraps ;No Catalyst;0;0
4;77;800;Air;0.1;Leather scraps ;No Catalyst;0;0
5;118;800;Air;0.1;Leather scraps ;No Catalyst;0;0
6;167;800;Air;0.1;Leather scraps ;No Catalyst;0;0
7;226;800;Air;0.1;Leather scraps ;No Catalyst;0;0
8;290;800;Air;0.1;Leather scraps ;No Catalyst;0;0
9;355;800;Air;0.1;Leather scraps ;No Catalyst;0;1
10;413;800;Air;0.1;Leather scraps ;No Catalyst;0;1
11;466;800;Air;0.1;Leather scraps ;No Catalyst;0;1
12;510;800;Air;0.1;Leather scraps ;No Catalyst;0;1
13;549;800;Air;0.1;Leather scraps ;No Catalyst;0;1
14;581;800;Air;0.1;Leather scraps ;No Catalyst;0;1
15;610;800;Air;0.1;Leather scraps ;No Catalyst;0;1
16;636;800;Air;0.1;Leather scraps ;No Catalyst;0;2
17;659;800;Air;0.1;Leather scraps ;No Catalyst;0;4
18;682;800;Air;0.1;Leather scraps ;No Catalyst;0;7
19;702;800;Air;0.1;Leather scraps ;No Catalyst;0;11
20;720;800;Air;0.1;Leather scraps ;No Catalyst;0;16
21;737;800;Air;0.1;Leather scraps ;No Catalyst;0;23
22;754;800;Air;0.1;Leather scraps ;No Catalyst;0;27
23;768;800;Air;0.1;Leather scraps ;No Catalyst;0;29
24;784;800;Air;0.1;Leather scraps ;No Catalyst;0;29
25;797;800;Air;0.1;Leather scraps ;No Catalyst;0;30
26;800;800;Air;0.1;Leather scraps ;No Catalyst;0;30
27;800;800;Air;0.1;Leather scraps ;No Catalyst;0;31
28;800;800;Air;0.1;Leather scraps ;No Catalyst;0;30
29;800;800;Air;0.1;Leather scraps ;No Catalyst;0;30
30;800;800;Air;0.1;Leather scraps ;No Catalyst;0;29
31;800;800;Air;0.1;Leather scraps ;No Catalyst;0;27
32;800;800;Air;0.1;Leather scraps ;No Catalyst;0;23
33;800;800;Air;0.1;Leather scraps ;No Catalyst;0;21
34;800;800;Air;0.1;Leather scraps ;No Catalyst;0;21
35;800;800;Air;0.1;Leather scraps ;No Catalyst;0;19
36;800;800;Air;0.1;Leather scraps ;No Catalyst;0;17
37;800;800;Air;0.1;Leather scraps ;No Catalyst;0;16
38;800;800;Air;0.1;Leather scraps ;No Catalyst;0;15
39;800;800;Air;0.1;Leather scraps ;No Catalyst;0;15
40;800;800;Air;0.1;Leather scraps ;No Catalyst;0;14
41;800;800;Air;0.1;Leather scraps ;No Catalyst;0;13
42;800;800;Air;0.1;Leather scraps ;No Catalyst;0;12
43;800;800;Air;0.1;Leather scraps ;No Catalyst;0;12
1;21;900;Air;0.1;Leather scraps ;No Catalyst;0;0
2;28;900;Air;0.1;Leather scraps ;No Catalyst;0;0
3;47;900;Air;0.1;Leather scraps ;No Catalyst;0;0
4;77;900;Air;0.1;Leather scraps ;No Catalyst;0;0
5;118;900;Air;0.1;Leather scraps ;No Catalyst;0;0
6;167;900;Air;0.1;Leather scraps ;No Catalyst;0;0
7;226;900;Air;0.1;Leather scraps ;No Catalyst;0;0
8;290;900;Air;0.1;Leather scraps ;No Catalyst;0;0
9;355;900;Air;0.1;Leather scraps ;No Catalyst;0;1
10;413;900;Air;0.1;Leather scraps ;No Catalyst;0;1
11;466;900;Air;0.1;Leather scraps ;No Catalyst;0;1
12;510;900;Air;0.1;Leather scraps ;No Catalyst;0;1
13;549;900;Air;0.1;Leather scraps ;No Catalyst;0;1
14;581;900;Air;0.1;Leather scraps ;No Catalyst;0;1
15;610;900;Air;0.1;Leather scraps ;No Catalyst;0;1
16;636;900;Air;0.1;Leather scraps ;No Catalyst;0;2
17;659;900;Air;0.1;Leather scraps ;No Catalyst;0;3
18;682;900;Air;0.1;Leather scraps ;No Catalyst;0;6
19;702;900;Air;0.1;Leather scraps ;No Catalyst;0;10
20;720;900;Air;0.1;Leather scraps ;No Catalyst;0;16
21;737;900;Air;0.1;Leather scraps ;No Catalyst;0;20
22;754;900;Air;0.1;Leather scraps ;No Catalyst;0;24
23;768;900;Air;0.1;Leather scraps ;No Catalyst;0;24
24;784;900;Air;0.1;Leather scraps ;No Catalyst;0;25
25;797;900;Air;0.1;Leather scraps ;No Catalyst;0;25
26;800;900;Air;0.1;Leather scraps ;No Catalyst;0;26
27;810;900;Air;0.1;Leather scraps ;No Catalyst;0;26
28;823;900;Air;0.1;Leather scraps ;No Catalyst;0;27
29;835;900;Air;0.1;Leather scraps ;No Catalyst;0;29
30;847;900;Air;0.1;Leather scraps ;No Catalyst;0;31
31;859;900;Air;0.1;Leather scraps ;No Catalyst;0;32
32;869;900;Air;0.1;Leather scraps ;No Catalyst;0;31
33;879;900;Air;0.1;Leather scraps ;No Catalyst;0;31
34;889;900;Air;0.1;Leather scraps ;No Catalyst;0;30
35;900;900;Air;0.1;Leather scraps ;No Catalyst;0;29
36;900;900;Air;0.1;Leather scraps ;No Catalyst;0;27
37;900;900;Air;0.1;Leather scraps ;No Catalyst;0;26
38;900;900;Air;0.1;Leather scraps ;No Catalyst;0;25
39;900;900;Air;0.1;Leather scraps ;No Catalyst;0;24
40;900;900;Air;0.1;Leather scraps ;No Catalyst;0;22
41;900;900;Air;0.1;Leather scraps ;No Catalyst;0;21
42;900;900;Air;0.1;Leather scraps ;No Catalyst;0;20
43;900;900;Air;0.1;Leather scraps ;No Catalyst;0;19
44;900;900;Air;0.1;Leather scraps ;No Catalyst;0;19
45;900;900;Air;0.1;Leather scraps ;No Catalyst;0;17
46;900;900;Air;0.1;Leather scraps ;No Catalyst;0;17
47;900;900;Air;0.1;Leather scraps ;No Catalyst;0;16
48;900;900;Air;0.1;Leather scraps ;No Catalyst;0;16
49;900;900;Air;0.1;Leather scraps ;No Catalyst;0;16
50;900;900;Air;0.1;Leather scraps ;No Catalyst;0;15
51;900;900;Air;0.1;Leather scraps ;No Catalyst;0;14
52;900;900;Air;0.1;Leather scraps ;No Catalyst;0;14
53;900;900;Air;0.1;Leather scraps ;No Catalyst;0;15
54;900;900;Air;0.1;Leather scraps ;No Catalyst;0;15
55;900;900;Air;0.1;Leather scraps ;No Catalyst;0;14
56;900;900;Air;0.1;Leather scraps ;No Catalyst;0;14
57;900;900;Air;0.1;Leather scraps ;No Catalyst;0;14
58;900;900;Air;0.1;Leather scraps ;No Catalyst;0;15
59;900;900;Air;0.1;Leather scraps ;No Catalyst;0;14
60;900;900;Air;0.1;Leather scraps ;No Catalyst;0;13
61;900;900;Air;0.1;Leather scraps ;No Catalyst;0;13
1;6;1000;Air;0.1;Leather scraps ;No Catalyst;0;0
2;9;1000;Air;0.1;Leather scraps ;No Catalyst;0;0
3;12;1000;Air;0.1;Leather scraps ;No Catalyst;0;0
4;15;1000;Air;0.1;Leather scraps ;No Catalyst;0;0
5;18;1000;Air;0.1;Leather scraps ;No Catalyst;0;0
6;28;1000;Air;0.1;Leather scraps ;No Catalyst;0;0
7;47;1000;Air;0.1;Leather scraps ;No Catalyst;0;0
8;77;1000;Air;0.1;Leather scraps ;No Catalyst;0;0
9;118;1000;Air;0.1;Leather scraps ;No Catalyst;0;0
10;167;1000;Air;0.1;Leather scraps ;No Catalyst;0;0
11;226;1000;Air;0.1;Leather scraps ;No Catalyst;0;1
12;290;1000;Air;0.1;Leather scraps ;No Catalyst;0;1
13;355;1000;Air;0.1;Leather scraps ;No Catalyst;0;1
14;413;1000;Air;0.1;Leather scraps ;No Catalyst;0;1
15;466;1000;Air;0.1;Leather scraps ;No Catalyst;0;1
16;510;1000;Air;0.1;Leather scraps ;No Catalyst;0;1
17;549;1000;Air;0.1;Leather scraps ;No Catalyst;0;1
18;581;1000;Air;0.1;Leather scraps ;No Catalyst;0;2
19;610;1000;Air;0.1;Leather scraps ;No Catalyst;0;3
20;636;1000;Air;0.1;Leather scraps ;No Catalyst;0;7
21;659;1000;Air;0.1;Leather scraps ;No Catalyst;0;11
22;682;1000;Air;0.1;Leather scraps ;No Catalyst;0;14
23;702;1000;Air;0.1;Leather scraps ;No Catalyst;0;18
24;720;1000;Air;0.1;Leather scraps ;No Catalyst;0;19
25;737;1000;Air;0.1;Leather scraps ;No Catalyst;0;24
26;754;1000;Air;0.1;Leather scraps ;No Catalyst;0;24
27;768;1000;Air;0.1;Leather scraps ;No Catalyst;0;26
28;784;1000;Air;0.1;Leather scraps ;No Catalyst;0;29
29;797;1000;Air;0.1;Leather scraps ;No Catalyst;0;30
30;810;1000;Air;0.1;Leather scraps ;No Catalyst;0;30
31;823;1000;Air;0.1;Leather scraps ;No Catalyst;0;31
32;835;1000;Air;0.1;Leather scraps ;No Catalyst;0;31
33;847;1000;Air;0.1;Leather scraps ;No Catalyst;0;31
34;859;1000;Air;0.1;Leather scraps ;No Catalyst;0;31
35;869;1000;Air;0.1;Leather scraps ;No Catalyst;0;31
36;879;1000;Air;0.1;Leather scraps ;No Catalyst;0;31
37;889;1000;Air;0.1;Leather scraps ;No Catalyst;0;31
38;900;1000;Air;0.1;Leather scraps ;No Catalyst;0;30
39;915;1000;Air;0.1;Leather scraps ;No Catalyst;0;29
40;930;1000;Air;0.1;Leather scraps ;No Catalyst;0;28
41;945;1000;Air;0.1;Leather scraps ;No Catalyst;0;27
42;960;1000;Air;0.1;Leather scraps ;No Catalyst;0;26
43;975;1000;Air;0.1;Leather scraps ;No Catalyst;0;25
44;985;1000;Air;0.1;Leather scraps ;No Catalyst;0;25
45;995;1000;Air;0.1;Leather scraps ;No Catalyst;0;25
46;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;26
47;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;26
48;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;26
49;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;27
50;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;27
51;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;28
52;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;29
53;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;30
54;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;30
55;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;31
56;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;31
57;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;30
58;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;28
59;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;26
60;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;25
61;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;24
62;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;24
63;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;24
64;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;23
65;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;24
66;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;24
67;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;23
68;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;22
69;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;21
70;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;20
71;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;20
72;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;20
73;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;20
74;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;19
75;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;19
76;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;19
77;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;17
78;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;17
79;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;16
80;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;15
81;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;14
82;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;14
83;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;13
84;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;13
85;1000;1000;Air;0.1;Leather scraps ;No Catalyst;0;12
1;21;800;Air;0.05;Leather scraps ;Marble dust ;5;0
2;28;800;Air;0.05;Leather scraps ;Marble dust ;5;0
3;47;800;Air;0.05;Leather scraps ;Marble dust ;5;0
4;77;800;Air;0.05;Leather scraps ;Marble dust ;5;0
5;118;800;Air;0.05;Leather scraps ;Marble dust ;5;0
6;167;800;Air;0.05;Leather scraps ;Marble dust ;5;0
7;226;800;Air;0.05;Leather scraps ;Marble dust ;5;0
8;290;800;Air;0.05;Leather scraps ;Marble dust ;5;0
9;355;800;Air;0.05;Leather scraps ;Marble dust ;5;1
10;413;800;Air;0.05;Leather scraps ;Marble dust ;5;1
11;466;800;Air;0.05;Leather scraps ;Marble dust ;5;1
12;510;800;Air;0.05;Leather scraps ;Marble dust ;5;1
13;549;800;Air;0.05;Leather scraps ;Marble dust ;5;1
14;581;800;Air;0.05;Leather scraps ;Marble dust ;5;1
15;610;800;Air;0.05;Leather scraps ;Marble dust ;5;1
16;636;800;Air;0.05;Leather scraps ;Marble dust ;5;2
17;659;800;Air;0.05;Leather scraps ;Marble dust ;5;4
18;682;800;Air;0.05;Leather scraps ;Marble dust ;5;8
19;702;800;Air;0.05;Leather scraps ;Marble dust ;5;15
20;720;800;Air;0.05;Leather scraps ;Marble dust ;5;22
21;737;800;Air;0.05;Leather scraps ;Marble dust ;5;25
22;754;800;Air;0.05;Leather scraps ;Marble dust ;5;27
23;768;800;Air;0.05;Leather scraps ;Marble dust ;5;27
24;784;800;Air;0.05;Leather scraps ;Marble dust ;5;27
25;797;800;Air;0.05;Leather scraps ;Marble dust ;5;27
26;800;800;Air;0.05;Leather scraps ;Marble dust ;5;28
27;800;800;Air;0.05;Leather scraps ;Marble dust ;5;29
28;800;800;Air;0.05;Leather scraps ;Marble dust ;5;30
29;800;800;Air;0.05;Leather scraps ;Marble dust ;5;31
30;800;800;Air;0.05;Leather scraps ;Marble dust ;5;31
31;800;800;Air;0.05;Leather scraps ;Marble dust ;5;31
32;800;800;Air;0.05;Leather scraps ;Marble dust ;5;30
33;800;800;Air;0.05;Leather scraps ;Marble dust ;5;30
34;800;800;Air;0.05;Leather scraps ;Marble dust ;5;30
35;800;800;Air;0.05;Leather scraps ;Marble dust ;5;31
36;800;800;Air;0.05;Leather scraps ;Marble dust ;5;31
37;800;800;Air;0.05;Leather scraps ;Marble dust ;5;30
38;800;800;Air;0.05;Leather scraps ;Marble dust ;5;30
39;800;800;Air;0.05;Leather scraps ;Marble dust ;5;29
40;800;800;Air;0.05;Leather scraps ;Marble dust ;5;28
41;800;800;Air;0.05;Leather scraps ;Marble dust ;5;25
42;800;800;Air;0.05;Leather scraps ;Marble dust ;5;23
43;800;800;Air;0.05;Leather scraps ;Marble dust ;5;22
44;800;800;Air;0.05;Leather scraps ;Marble dust ;5;21
45;800;800;Air;0.05;Leather scraps ;Marble dust ;5;20
46;800;800;Air;0.05;Leather scraps ;Marble dust ;5;19
47;800;800;Air;0.05;Leather scraps ;Marble dust ;5;18
48;800;800;Air;0.05;Leather scraps ;Marble dust ;5;17
49;800;800;Air;0.05;Leather scraps ;Marble dust ;5;17
50;800;800;Air;0.05;Leather scraps ;Marble dust ;5;16
51;800;800;Air;0.05;Leather scraps ;Marble dust ;5;16
52;800;800;Air;0.05;Leather scraps ;Marble dust ;5;15
53;800;800;Air;0.05;Leather scraps ;Marble dust ;5;15
54;800;800;Air;0.05;Leather scraps ;Marble dust ;5;15
55;800;800;Air;0.05;Leather scraps ;Marble dust ;5;15
56;800;800;Air;0.05;Leather scraps ;Marble dust ;5;15
57;800;800;Air;0.05;Leather scraps ;Marble dust ;5;15
58;800;800;Air;0.05;Leather scraps ;Marble dust ;5;15
59;800;800;Air;0.05;Leather scraps ;Marble dust ;5;15
60;800;800;Air;0.05;Leather scraps ;Marble dust ;5;15
61;800;800;Air;0.05;Leather scraps ;Marble dust ;5;15
62;800;800;Air;0.05;Leather scraps ;Marble dust ;5;14
63;800;800;Air;0.05;Leather scraps ;Marble dust ;5;14
64;800;800;Air;0.05;Leather scraps ;Marble dust ;5;14
65;800;800;Air;0.05;Leather scraps ;Marble dust ;5;14
66;800;800;Air;0.05;Leather scraps ;Marble dust ;5;13
67;800;800;Air;0.05;Leather scraps ;Marble dust ;5;13
68;800;800;Air;0.05;Leather scraps ;Marble dust ;5;12
69;800;800;Air;0.05;Leather scraps ;Marble dust ;5;12
70;800;800;Air;0.05;Leather scraps ;Marble dust ;5;11
71;800;800;Air;0.05;Leather scraps ;Marble dust ;5;10
1;21;800;Air;0.05;Leather scraps ;Marble dust ;10;0
2;28;800;Air;0.05;Leather scraps ;Marble dust ;10;0
3;47;800;Air;0.05;Leather scraps ;Marble dust ;10;0
4;77;800;Air;0.05;Leather scraps ;Marble dust ;10;0
5;118;800;Air;0.05;Leather scraps ;Marble dust ;10;0
6;167;800;Air;0.05;Leather scraps ;Marble dust ;10;0
7;226;800;Air;0.05;Leather scraps ;Marble dust ;10;0
8;290;800;Air;0.05;Leather scraps ;Marble dust ;10;0
9;355;800;Air;0.05;Leather scraps ;Marble dust ;10;0
10;413;800;Air;0.05;Leather scraps ;Marble dust ;10;1
11;466;800;Air;0.05;Leather scraps ;Marble dust ;10;1
12;510;800;Air;0.05;Leather scraps ;Marble dust ;10;1
13;549;800;Air;0.05;Leather scraps ;Marble dust ;10;1
14;581;800;Air;0.05;Leather scraps ;Marble dust ;10;1
15;610;800;Air;0.05;Leather scraps ;Marble dust ;10;1
16;636;800;Air;0.05;Leather scraps ;Marble dust ;10;3
17;659;800;Air;0.05;Leather scraps ;Marble dust ;10;7
18;682;800;Air;0.05;Leather scraps ;Marble dust ;10;10
19;702;800;Air;0.05;Leather scraps ;Marble dust ;10;12
20;720;800;Air;0.05;Leather scraps ;Marble dust ;10;14
21;737;800;Air;0.05;Leather scraps ;Marble dust ;10;16
22;754;800;Air;0.05;Leather scraps ;Marble dust ;10;18
23;768;800;Air;0.05;Leather scraps ;Marble dust ;10;20
24;784;800;Air;0.05;Leather scraps ;Marble dust ;10;22
25;797;800;Air;0.05;Leather scraps ;Marble dust ;10;24
26;800;800;Air;0.05;Leather scraps ;Marble dust ;10;24
27;800;800;Air;0.05;Leather scraps ;Marble dust ;10;24
28;800;800;Air;0.05;Leather scraps ;Marble dust ;10;24
29;800;800;Air;0.05;Leather scraps ;Marble dust ;10;24
30;800;800;Air;0.05;Leather scraps ;Marble dust ;10;25
31;800;800;Air;0.05;Leather scraps ;Marble dust ;10;25
32;800;800;Air;0.05;Leather scraps ;Marble dust ;10;25
33;800;800;Air;0.05;Leather scraps ;Marble dust ;10;25
34;800;800;Air;0.05;Leather scraps ;Marble dust ;10;26
35;800;800;Air;0.05;Leather scraps ;Marble dust ;10;26
36;800;800;Air;0.05;Leather scraps ;Marble dust ;10;25
37;800;800;Air;0.05;Leather scraps ;Marble dust ;10;24
38;800;800;Air;0.05;Leather scraps ;Marble dust ;10;23
39;800;800;Air;0.05;Leather scraps ;Marble dust ;10;22
40;800;800;Air;0.05;Leather scraps ;Marble dust ;10;22
41;800;800;Air;0.05;Leather scraps ;Marble dust ;10;22
42;800;800;Air;0.05;Leather scraps ;Marble dust ;10;23
43;800;800;Air;0.05;Leather scraps ;Marble dust ;10;25
44;800;800;Air;0.05;Leather scraps ;Marble dust ;10;25
45;800;800;Air;0.05;Leather scraps ;Marble dust ;10;24
46;800;800;Air;0.05;Leather scraps ;Marble dust ;10;24
47;800;800;Air;0.05;Leather scraps ;Marble dust ;10;23
48;800;800;Air;0.05;Leather scraps ;Marble dust ;10;23
49;800;800;Air;0.05;Leather scraps ;Marble dust ;10;23
50;800;800;Air;0.05;Leather scraps ;Marble dust ;10;22
51;800;800;Air;0.05;Leather scraps ;Marble dust ;10;21
52;800;800;Air;0.05;Leather scraps ;Marble dust ;10;20
53;800;800;Air;0.05;Leather scraps ;Marble dust ;10;20
54;800;800;Air;0.05;Leather scraps ;Marble dust ;10;20
55;800;800;Air;0.05;Leather scraps ;Marble dust ;10;20
56;800;800;Air;0.05;Leather scraps ;Marble dust ;10;19
57;800;800;Air;0.05;Leather scraps ;Marble dust ;10;18
58;800;800;Air;0.05;Leather scraps ;Marble dust ;10;18
59;800;800;Air;0.05;Leather scraps ;Marble dust ;10;17
60;800;800;Air;0.05;Leather scraps ;Marble dust ;10;17
61;800;800;Air;0.05;Leather scraps ;Marble dust ;10;17
62;800;800;Air;0.05;Leather scraps ;Marble dust ;10;16
63;800;800;Air;0.05;Leather scraps ;Marble dust ;10;16
64;800;800;Air;0.05;Leather scraps ;Marble dust ;10;15
65;800;800;Air;0.05;Leather scraps ;Marble dust ;10;15
66;800;800;Air;0.05;Leather scraps ;Marble dust ;10;15
67;800;800;Air;0.05;Leather scraps ;Marble dust ;10;15
68;800;800;Air;0.05;Leather scraps ;Marble dust ;10;15
69;800;800;Air;0.05;Leather scraps ;Marble dust ;10;14
70;800;800;Air;0.05;Leather scraps ;Marble dust ;10;14
71;800;800;Air;0.05;Leather scraps ;Marble dust ;10;14
72;800;800;Air;0.05;Leather scraps ;Marble dust ;10;14
73;800;800;Air;0.05;Leather scraps ;Marble dust ;10;14
1;21;800;Air;0.05;Leather scraps ;Marble dust ;15;0
2;28;800;Air;0.05;Leather scraps ;Marble dust ;15;0
3;47;800;Air;0.05;Leather scraps ;Marble dust ;15;0
4;77;800;Air;0.05;Leather scraps ;Marble dust ;15;0
5;118;800;Air;0.05;Leather scraps ;Marble dust ;15;0
6;167;800;Air;0.05;Leather scraps ;Marble dust ;15;0
7;226;800;Air;0.05;Leather scraps ;Marble dust ;15;0
8;290;800;Air;0.05;Leather scraps ;Marble dust ;15;0
9;355;800;Air;0.05;Leather scraps ;Marble dust ;15;1
10;413;800;Air;0.05;Leather scraps ;Marble dust ;15;1
11;466;800;Air;0.05;Leather scraps ;Marble dust ;15;1
